itemid,title,image_path,Colour_group,Brand,Benefits,Product_texture,Skin_type,lang,numbers,nouns,ocr_result
11961407,etude face conditioning cream,beauty_image/ca7d7e2b7585452e348de15f9d5732ca.jpg,,73.0,,8.0,,fr,unk,unk,drut jola a0 4y 2431 spf25 pa ager uetan ment stie want t £54 down ast up at its merar spq ‘ one i at a 28 chmean swot whan meu ant une uue aioe are was on wiser si acto myer it we sme at a orie 28 she anot e mast ower wom aan ne mal tl alte tn hoa amero fum oll lido a u me mn ni omo do hu wa unt con ont ate out sors men aon on ones omnion gem ou mos oue oan meo su uis edid 20 « noive sa wore mare uh abate shame rien cop an tele om u aman nasties m
12775550,wardah exclusive liquid foundation,beauty_image/e52ef66c41ca2c90e23a9d3420926a5d.jpg,,77.0,,2.0,,en,unk,unk,
13353562,banila co white wedding dream cream sample size,beauty_image/64f9921e32f3c935f002196cd86a51cf.jpg,,,22.0,8.0,,en,unk,unk,dream cream miero blooming powder absorbs sebum and increases the wear of makeup for a supple and bright corrpleiont
13693617,bb cream mineral botanica,beauty_image/fa5db78be5f2eac56b20498ab4547c6d.jpg,1.0,195.0,11.0,8.0,,en,unk,unk,mineral inoval minors b® tanic ta co yo use ii perimmon sueush raee conpumion bb cream
14111086,missha x line cushion,beauty_image/40fff69339ce8d201d92e43b684f355f.jpg,,91.0,,7.0,,en,unk,unk,loe le v mel wn oie savin no as
15618929,magic plus white cream sachet,beauty_image/0420fa14edbf55552b107bfee209e2b2.jpg,,289.0,22.0,8.0,0.0,en,unk,unk,
16108051,wardah exclusive liquid foundation,beauty_image/7a8ecb258d2d94fd3591cc11536eb770.jpg,,77.0,,2.0,,en,unk,unk,ce bxolusne enes
17503033,magic powder bb by ponds limited stock,beauty_image/9507bba9b433b8ae2312d9768479768f.jpg,4.0,29.0,,6.0,,en,unk,powder bb,
18985627,missha sally cushion 1 refill,beauty_image/d01d9330eb310e601c666de4c02541d3.jpg,,91.0,,7.0,,en,1.0/dimensionless,unk,af a wbj l f mssha m magic moisture cushion 1 refil
19539074,groosi cream ori ready spf 15 30,beauty_image/6d2630266f7cba2e924bcf5bcaf2a967.jpg,6.0,,9.0,8.0,,en,15.0/dimensionless 30.0/dimensionless,groosi cream,
19880672,compact powder theraskin refill,beauty_image/41adec97ef1166dac8f0990bf34b0377.jpg,,26.0,,6.0,,en,unk,unk,
22470961,rimmel stay matte powder 012 buff beige,beauty_image/6d4d85243d0b5e6567f7877d6aad1717.jpg,1.0,,11.0,6.0,,da,12.0/dimensionless,rimmel stay matte powder,
23703597,nyx wonder stick,beauty_image/babbec926447a829034f442ef3adde9d.jpg,,157.0,,1.0,,nl,unk,unk,
24519531,shu uemura face architect medium light beige 10 ml,beauty_image/1aa2690fa08beb0f6e2d0228ae0c6abe.jpg,3.0,,11.0,,,en,10.0/cubic centimetre,face architect medium,
27074620,lt pro dd cream,beauty_image/0affd0c3d81042f65aac363f55a6ba40.jpg,,260.0,,8.0,,ro,unk,unk,
27997279,heimish all clean balm 7 ml,beauty_image/b87e0f546a2e5aeb719ab1d6911a3268.jpg,,332.0,,0.0,0.0,en,7.0/cubic centimetre,unk,
29272227,make over foundation 03 nude silk kondisi 90,beauty_image/765897f5ad3ac973d4d2e595ee7a950f.jpg,,146.0,32.0,,,da,3.0/dimensionless 90.0/dimensionless,unk,
29935320,etude house precious mineral bb cream moist matte spf 50 pa,beauty_image/e33af63051129241b4b968775faa02b5.jpg,6.0,73.0,,8.0,,fr,50.0/pascal,etude house mineral bb cream moist matte,nine ute wrumes aa vanilla petal beige q i a gequols a ‘ sand t ﬁt » i matte type wnamols wela pep cials agzon swer mn won as a ascot atot ast
30217494,mineral botanica acne care cleansing milk,beauty_image/5073dea63a8cd740ae839c47e2b56096.jpg,,195.0,,,5.0,en,unk,unk,mineral b®tanica face consume id sow case cleansing milk manson
30276151,cream widya putih,beauty_image/3535e1d39f71f35811352f7cef542a5e.jpg,,,22.0,8.0,,en,unk,unk,
30926701,bedak nyx stay matte but no flat 2in1,beauty_image/17905d7ac30ec391b018ac513a560cac.jpg,1.0,157.0,9.0,6.0,0.0,en,2.0/inch,stay matte,
31489638,make over silky smooth translucent powder,beauty_image/236a2524dc9b38096d91ba2fbd19b48c.jpg,,146.0,9.0,6.0,,en,unk,unk,
31746802,theraskin normal white,beauty_image/7b02848dbee0fb77e965cbe97ef2c08c.jpg,,26.0,22.0,8.0,4.0,en,unk,unk,
33303925,natural skin care,beauty_image/dd5b1e9f519dcd4dae6bbfb602f67fdb.jpg,1.0,,,,,ro,unk,unk,
33341023,missha bb cream signature,beauty_image/00510165c6539b8884c7ce4407a03939.jpg,6.0,91.0,,8.0,,en,unk,unk,
34658549,sample bb cream etude 3in1,beauty_image/4a5b71cfd96de3ecace0522cdc0e897a.jpg,,73.0,,8.0,,ro,3.0/inch,sample bb cream,pre ec ic n is mi i te °r a al
37134972,maybelline fit me matte poreless powder,beauty_image/419fb836d5f9c90d81ad77a51b37e133.jpg,,282.0,,6.0,,en,unk,unk,
37375290,wardah bb cream spf32 15ml,beauty_image/7d68829197549e0ac0526e4e1324c615.jpg,,77.0,,8.0,,en,15.0/cubic centimetre,wardah bb cream,
37432726,nyx cream concealer,beauty_image/214c097978ecf428403d0c9ca643565e.jpg,,157.0,,8.0,,en,unk,unk,\ mmle ‘ oucn \ f ie
37729494,cream hn original,beauty_image/51be33107988198c84d8ed66ea26c1c7.jpg,,207.0,,8.0,,en,unk,cream hn,
40271766,masker mata crystal collagen gold powder eye mask,beauty_image/758f97e715690b63dbbfd12eff1f3b23.jpg,,343.0,,6.0,,da,unk,masker mata,
40744126,missha m magic cushion moisture,beauty_image/b4834e7c36bf14d5e32c69140e5fd29f.jpg,,91.0,,7.0,,en,unk,unk,
41147575,blooming bb cream precious mineral original etude house,beauty_image/2ee671be8415c0bc53116a6604dfeda9.jpg,,73.0,,8.0,,en,unk,blooming bb cream,woe wean teman tao se s20 hl spsofpar
41671536,natural ready bb cushion maybelline original,beauty_image/b1702274e8698e9bca85baac77b0d205.jpg,1.0,282.0,9.0,7.0,,en,unk,bb cushion maybelline,i m ay b e l l ln e ne w y o rk 03 natural super bb cushion spf29 pa
43325816,nyx eyebrow cake powder,beauty_image/795c9208d99c4d0ba513185642ac05f4.jpg,,157.0,,6.0,,pl,unk,unk,ryu
43428698,bourjois 123 perfect cc cream no 32 shade beige clair,beauty_image/4b78e0f20565d8392d9b5779bd02bd2d.jpg,,94.0,11.0,8.0,,en,123.0/dimensionless 32.0/dimensionless,cc cream,
44878231,city color intense exposure highlighting powder,beauty_image/24bce219a7de58c6d04a2b04c69db11c.jpg,3.0,190.0,,6.0,,en,unk,city color,®©city color® intense exposure ¢ l highlighting powder
45158532,skinfood peach sake silky finish powder,beauty_image/70985c2c1d7111e3dad7b615ea25af22.jpg,,247.0,12.0,6.0,,en,unk,skinfood peach sake,
45544182,missha m perfect cover bb cream spf50 pa 20ml,beauty_image/5ec0515e7222b57f00bdd6990992e737.jpg,,91.0,11.0,8.0,,en,20.0/cubic centimetre,missha m perfect cover bb cream spf50,
46739468,cc cream fair n pink whitening murah,beauty_image/2537ae208a128ab34c1effdcd217cec8.jpg,,158.0,37.0,8.0,7.0,en,unk,cc cream fair,fair pink v fay pink
46747689,bb cream etude,beauty_image/1ebdba6ada306804788c679364510e22.jpg,3.0,73.0,,8.0,,ro,unk,unk,
46788556,the balm bahama mama,beauty_image/6f98f8472f1135cb884aae359026553d.jpg,,127.0,,0.0,,so,unk,unk,
48663218,derma intensive bb cream daily b.b for light,beauty_image/f9db343cc327a8a0405f9e60edad75c1.jpg,3.0,,9.0,8.0,,en,unk,bb cream,metlo tb
49875762,missha signature real complete bb cream 20 ml,beauty_image/9afcd35786dfcfce1e2f98d43f9f8d48.jpg,,91.0,,8.0,,en,20.0/cubic centimetre,missha signature bb cream,alli v1 elé h hih 3¢ sppf25 pah sugie s oman spr as pa nh pal amet an ator ut 2 lant note u meine 53 5 rex coupcere n cream soras m « v ae mulate anale oin let etate on mat amas mening dec sou nese novice swann on ose auc w moran wit 95k mot olin rios a nla siva me wn aion nve t nan we aoa wa von nals rnnor nmin ane ami tain mo xen muc v earner amen nono me wor o nuo wan non o ves maart ne som anne nior sew mes ou a ane cam remus memo € ae snvruie ren compcere an cream soras ns q an m
50295299,lancome blush on shade rose paradise,beauty_image/91b85bbb47c54478fe1b6c4415cd65d4.jpg,,366.0,20.0,,,en,unk,unk,
50600739,loreal lucent magique three powder foundation,beauty_image/272250fd9ddd1c57de1f4b9c6affbf43.jpg,,104.0,9.0,6.0,,en,3.0/dimensionless,lucent magique,
52127461,sulwhasoo brightening perfecting cushion,beauty_image/c2246295a5e4c1ea3f6d084e7582064e.jpg,3.0,317.0,,7.0,,en,unk,unk,sulwhasoo cusiton mcmaino
54977577,etude dear girls oil control pact,beauty_image/903397a5f2f1aff705e25cc1d862d70b.jpg,5.0,73.0,,6.0,6.0,ca,unk,unk,
59147782,milani rose powder blush,beauty_image/0d8c807d035a7760ee7433d49d01df3b.jpg,,393.0,20.0,6.0,,en,unk,unk,milani rose ponder blush ems ee miu oral cove
65706715,nyx powder stay matte but no flat foundation studio bb,beauty_image/a9d3229448e25543d52536854a72cf4a.jpg,,157.0,,6.0,,en,unk,powder stay matte,stay matte but not nat q ‘ powder jourdnhozl ‘ h d studio e l photogemque leo
66021230,inez lustrous pressed powder 900 series,beauty_image/de683995e8d8e1b04597ff0415d05304.jpg,1.0,109.0,,6.0,,fr,900.0/dimensionless,pressed powder,
66116773,missha m magic moisture cushion spf 50 pa refill,beauty_image/0c57b4fd43805050cd38ca52f5dc3ee5.jpg,6.0,91.0,,7.0,,en,50.0/pascal,moisture cushion,moja 74 20 a3 1418 spfso pa fchae 4408 a19 701 7igke i4 © 2olaal of2 44 ma his mt ta
66228714,missha minions magic cushion moisture package refill puff spf50 pa,beauty_image/6867e16be3409591fc47b06b43c40582.jpg,,91.0,,7.0,0.0,en,unk,cushion moisture package refill,
66544715,jafra cc creme spf 15 uk 5 gr,beauty_image/f85617d87203f4229d2f003aa5c0b417.jpg,6.0,161.0,9.0,,,hr,15.0/dimensionless 5.0/dimensionless,jafra cc creme,a m te
69938954,make over liquid foundation,beauty_image/d8312261781b3930f50b0004631ff92c.jpg,,146.0,32.0,2.0,,en,unk,unk,
71678322,city color oil control setting spray matte,beauty_image/176977f71ee7191eaf63256132ecd196.jpg,5.0,190.0,,,,it,unk,unk,
74781952,it cosmetics travel size your skin but better cc cream with light kosmetik original murah,beauty_image/145050d6661484d72aac6b34328bc49c.jpg,3.0,,,8.0,7.0,en,unk,cosmetics travel size cc cream,
76607410,the one bb cream spf 30,beauty_image/f893a97309f894e1af137b2e226cbf48.jpg,6.0,,,8.0,,en,30.0/dimensionless,bb cream,
78388263,the balm set hello kitty,beauty_image/19ff0a1d8a773f1005bb979fe2d54650.jpg,,127.0,,0.0,,en,unk,unk,
78769742,free gift makeover transluscent loose powder share in jar,beauty_image/0ad6214484d027a019ebe5139d162710.jpg,1.0,146.0,,6.0,,en,unk,gift makeover transluscent powder share,
79054091,wardah everyday bb cream 30ml besar,beauty_image/54dbf045395e22329ed64f5097e706b1.jpg,,77.0,9.0,8.0,,en,30.0/cubic centimetre,bb cream,
79464959,pallete eyeshadow berkilau dan tahan lama,beauty_image/045391ac579bd011828213b2402b8fa4.jpg,4.0,,,,,id,unk,unk,
80653432,etude house zero sebum drying powder,beauty_image/6aa4bb651d20e551f59e6e6e6bcaf30b.jpg,,73.0,,6.0,6.0,nl,0.0/dimensionless,etude house,
82178173,cream pemutih wajah citra super,beauty_image/7d7a23102ca7f3fd7b862eab47794461.jpg,,138.0,,8.0,,id,unk,unk,
82227252,tony moly pokemon pikachu mini cover cushion,beauty_image/f668426d3a69d2eaa55e5d0b63bde8f0.jpg,,276.0,,7.0,,en,unk,unk,
82569106,tony moly mini cover cushion edisi pokemon,beauty_image/52278ca245473d195687d356df636289.jpg,,276.0,,7.0,,en,unk,moly mini cover cushion,nymoly
85159742,giordani gold age defying foundation spf 8 oriflame,beauty_image/bc967f1702a315bf148a56f1d279f491.jpg,6.0,220.0,,,,da,8.0/dimensionless,giordani gold age defying foundation,\s h asr rp299 000
85849821,nyx hydra touch powder foundation,beauty_image/19b217f4cf6a2ccc31c60d0194d30f64.jpg,,157.0,,6.0,,en,unk,unk,
89026617,jafra skin perfecting translucent loose powder medium,beauty_image/7827161995afdd0ebfe51fd3d55c227e.jpg,,161.0,9.0,6.0,,da,unk,jafra skin,powder
89319513,dd cream daily defense whitening fair n pink,beauty_image/64a57182131804010a6e7bce85976a04.jpg,,158.0,37.0,8.0,,en,unk,unk,ch isi 25 gr
89789249,preloved produk korea skinfood buckwheat loose powder,beauty_image/48fe04852ed11ca603a75124bd864fa6.jpg,5.0,247.0,,6.0,,en,unk,korea skinfood buckwheat,
90060510,innisfree no sebum mineral powder,beauty_image/c750191b21f3c0006738ba6ef262c861.jpg,,205.0,,6.0,,en,unk,unk,
90283806,the balm shelter,beauty_image/feb679da4cca500e87afd332dfc7e8e8.jpg,6.0,127.0,,0.0,,en,unk,unk,
91356210,wardah exclusive creamy foundation 01 light beidge,beauty_image/994923c379e577a5b11642f670c1b80a.jpg,3.0,77.0,17.0,,,en,1.0/dimensionless,creamy foundation,
91897424,oriflame pure colour pressed powder,beauty_image/20dfa015ac496c9db03f10677bb0409b.jpg,3.0,220.0,,6.0,,en,unk,unk,
95294379,precious snow white bb cream 60ml,beauty_image/5798b9ac215a7d02705fdddc52a807a9.jpg,1.0,,22.0,8.0,,en,60.0/cubic centimetre,bb cream,snow white bb cream spf 30 pa 10 in 1 complete care whitening anti blemish anti aging anti wrinkle minimize appearance pores moisture skin keep elasticity pores stress reliet smooth texture refresh the skin uv protection spf30 o suscouce we 4 » ¥ hrs 10d i ® p ml “
100205813,city color hd powder,beauty_image/e613b47a8368fa6927595d0213df5616.jpg,,190.0,,6.0,,en,unk,unk,
101091137,skinfood banana concealer stick,beauty_image/05db369ab5ec9dc54be524ca58470de9.jpg,,247.0,11.0,1.0,,en,unk,unk,
102371029,sulwhasoo perfecting cushion brightening,beauty_image/cf5070dc14fa0f567cf8bb6f08d78851.jpg,,317.0,,7.0,,en,unk,unk,
104467651,kuning langsat loose powder kl theraskin bedak tabur,beauty_image/aac2bfd3b488f6932f9d7cf2372d3cad.jpg,3.0,26.0,27.0,6.0,,id,unk,unk,
106609337,the face shop oil control water cushion,beauty_image/6e4898fbcafd3eb901037dd66d3aac55.jpg,5.0,284.0,11.0,7.0,6.0,en,unk,unk,
111501352,benefit dr feelgood mattifying balm,beauty_image/8a920dcf48f4c90b2483b34cb493d31d.jpg,,237.0,,0.0,,no,unk,unk,
113805976,cheeklit cream blush emina,beauty_image/7a5c8a8ef9fbae11d49361683bc0a3fe.jpg,,48.0,,8.0,,en,unk,unk,
115961876,promo maybelline fit me foundation 220 natural beige,beauty_image/9756f80e74e748095ea09f871120f2f3.jpg,1.0,282.0,11.0,,,en,220.0/dimensionless,maybelline fit,
120496564,promo termurah new bedak kemasan orange ver88 bounce up pact,beauty_image/b2bdb96d83f775db1dcc547bdc06a754.jpg,,,41.0,6.0,,id,unk,orange ver88 bounce,
123103310,3ce back to baby bb cream,beauty_image/b128dd3b1c72b4d0ad6fc93bef46332c.jpg,,71.0,,8.0,,en,3.0/dimensionless,unk,3 concept eyes b ck to b by 98 cream baby stin veil get aninoss baby he sin wih bb creamibackto baby baby skin veilsystem vit oun pes an anions tun taty in t long lasting moisture care mrgrontoncrtentem pine pro inn enn luminous and glowing skin fades mt ven nom curore smace etl onan hive a aioe ouro le t ahr te may on
126341532,etude house dear girls be clear pact,beauty_image/55127df82edeb154aaa2a39ea49f5ffc.jpg,1.0,73.0,24.0,,,fr,unk,etude house,
126907943,skinfood mushroom multi care bb cream spf 20 pa kemasan baru,beauty_image/5c33aeddf5863bc9714a48a235303d65.jpg,6.0,247.0,,8.0,,en,20.0/pascal,skinfood mushroom multi care bb cream,bb
127022346,laneige holiday bb cushion whitening,beauty_image/2efed4ee2f4cae5c11922f43be34fc98.jpg,,375.0,,7.0,,en,unk,unk,holiday bb cushion whitening spf50 pa limited
131268569,kiss beauty liquid lip care 5in1 matte lipgloss magic pink waterproof,beauty_image/e31ba452ce151f858136af75ebc5c199.jpg,4.0,62.0,37.0,2.0,0.0,en,5.0/inch,beauty liquid lip care,
134385037,nyx liquid 2in1 concealer,beauty_image/68b23eeb75461c2642cb7e14ec0b1fe7.jpg,,157.0,,2.0,,fr,2.0/inch,unk,
135684133,spon bedak model telur warna campur 63999022,beauty_image/3f6f83f3c26bb1dd2d6ace725947fa5d.jpg,,4.0,9.0,6.0,,id,63999022.0/dimensionless,spon bedak model telur warna campur,
139417799,lancome energie de vie the smoothing glow boosting liquid care travel size,beauty_image/45da8e4e7d4f55dfd1f7cb9c6b9a8f4e.jpg,,366.0,,2.0,6.0,en,unk,unk,lancome s neroiedevie devil tiana nent semen t trues tame
140636519,preloved veryme peach me perfect powder,beauty_image/dc1dd1b3b167a0bb5d5cee212c6be48a.jpg,,220.0,12.0,6.0,,en,unk,unk,
142686104,innisfree no sebum mineral powder special edition,beauty_image/5b0135248d5d6441e25a12b84e059e7d.jpg,,205.0,,6.0,,it,unk,mineral powder,mde
145070034,kosmetik makeup tonymoly isi ulang cc cushion luminous goddes aura angel glowing 17g,beauty_image/d950ab2366b92f37e2fa1216741472ed.jpg,,276.0,11.0,7.0,,en,17.0/gram,cc cushion,
145268170,la girl pro concealer light ivory original usa termurah,beauty_image/c5749b57a28b4c770b6832787ff3fac0.jpg,3.0,,,,,it,unk,unk,tubrop
148166956,cream qweena krim normal ori,beauty_image/fb1ea80d8b89d814f9a13efa27e9b57f.jpg,,,,8.0,4.0,pt,unk,unk,
149653962,nature republic pure shine powder pact 12gr bedak padat,beauty_image/f7d45782bb93b98cf0bcced4107c74f9.jpg,,383.0,,6.0,,en,12.0/dimensionless,pure shine powder pact,no 21 light beige no 23 natural beige
150156299,bedak revlon 2 in 1 bedak+foundation,beauty_image/4994cb4aa3526ec72ce4067480f60006.jpg,,47.0,,6.0,,da,2.0/dimensionless 1.0/dimensionless,bedak revlon,
154454007,promo rimmel stay matte mousse foundation 200 soft beige isi 97,beauty_image/7c04d62f057b770e4735ab9293302098.jpg,,,11.0,4.0,,en,200.0/dimensionless 97.0/dimensionless,promo rimmel stay matte mousse foundation beige isi,
155359381,benefit dandelion wishes baby pink make up set,beauty_image/b2e64b0353a9be3f131b29508dfe7d66.jpg,2.0,237.0,37.0,,4.0,en,unk,benefit dandelion,
155377109,etude house zero sebum drying powder 6 gram,beauty_image/b74ef03b8ccf0656cc55ed6ea1462aec.jpg,,73.0,,6.0,,nl,0.0/dimensionless 6.0/gram,etude house sebum drying powder,
157249446,laneige bb cushion pore control spf50 pa,beauty_image/457c229f8dc4311fb50f94ce833f70de.jpg,,375.0,,7.0,,en,unk,bb cushion,lan e gebb cushion pore control spf50 pa laneige
165471976,etude fix and primer spf 33 pa,beauty_image/3b973dd2b098ec4e20d4135e8d957cd9.jpg,6.0,73.0,,,,da,33.0/pascal,primer spf,t 9 e
166648681,innisfree no sebum mineral powder 5gr,beauty_image/43e1f51dfe14bac60f60515791c2aae9.jpg,,205.0,,6.0,,no,5.0/dimensionless,mineral powder,aie ge mm mg zene m b innisfree febum powder no eral
171305566,3in1 maybelline the colossal go kuning maybeline,beauty_image/28b87379c29db2acb7e03b698dabe634.jpg,,282.0,27.0,6.0,,en,3.0/inch,unk,
173440727,maybelline fit me matte+poreless normal to oily,beauty_image/c2a3ea4fde86e2127e56d39275385a8b.jpg,,282.0,,,4.0,en,unk,unk,
173776296,style 71 mist cover luxury cushion spf 50 pa,beauty_image/3056c4b6eb6d4e7e86399f8fb0d2c1eb.jpg,6.0,289.0,,7.0,0.0,en,71.0/dimensionless 50.0/pascal,luxury cushion,mist cover luxury cushion
174208800,etude house moistfull collagen water jelly cream mini,beauty_image/7ab1f971b2a09b9820ef475eb4d89435.jpg,,73.0,,8.0,,en,unk,etude house moistfull collagen water,colsllagen water jelly cream
178546717,paket innisfree ampoule cover cushion,beauty_image/c6b608c7b4cc0a8df18b4203ae79284a.jpg,,205.0,,7.0,,en,unk,unk,\ f etude house p cn con 1 get 1pc random innisfree cushion case 1 pc innisfree cushion pilihan kamu water long wear warna cushion sesuai warna kulit yang diinginkan 1pc free etude house my beauty tool air puff pink
179143660,bedak chanel twc padat&basah 2 in 1 foundation+compact powder spf30,beauty_image/473ced6c5a61face59369c603b544342.jpg,,212.0,,6.0,,en,2.0/dimensionless 1.0/dimensionless,bedak chanel twc padat,
179743187,cream klinik dsc whitening acne,beauty_image/ba53f2973fb1bf18a03eb9f3ce9b3713.jpg,3.0,,17.0,8.0,5.0,en,unk,unk,
